pid,category_id,category_value,dw_insert_timestamp
200NEMA6A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200NEMA6A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200NEMA6A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200HJAU42A,11720,Transitional,2022-01-13 19:33:41.514826
200HJAU42A,20161213washable,Washable,2022-01-13 19:33:41.514826
200HJAU42A,SW20200911C,Rain Haven,2022-01-13 19:33:41.514826
200HJAU42A,NONSKIDWASHABLE,Non-Skid Washable,2022-01-13 19:33:41.514826
200HJAU42A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200MEPN06A,13520,Contemporary,2022-01-13 19:33:41.514826
200MEPN06A,21102,Memora,2022-01-13 19:33:41.514826
200MEPN06A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200MEPN06A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200MEPN06A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200MEPN06A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200MEPN06A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200MEPN06A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200MEPN06A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200KKCB59A,13520,Contemporary,2022-01-13 19:33:41.514826
200KKCB59A,14496,Chroma,2022-01-13 19:33:41.514826
200KKCB59A,14568,Geometric,2022-01-13 19:33:41.514826
200KKCB59A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200NESK01A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200NESK01A,12327,Serendipity,2022-01-13 19:33:41.514826
200NESK01A,17951,Casuals,2022-01-13 19:33:41.514826
200NESK01A,handmade_rugs,Handmade Rugs,2022-01-13 19:33:41.514826
200NESK01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200NESK01A,SW20210916L,Cortex,2022-01-13 19:33:41.514826
200RZUM05A,10084,Traditional,2022-01-13 19:33:41.514826
200RZUM05A,SW20201118D,Caprona,2022-01-13 19:33:41.514826
200RZUM05A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200OWMN11A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200OWMN11A,17951,Casuals,2022-01-13 19:33:41.514826
200OWMN11A,20464,Governess,2022-01-13 19:33:41.514826
200OWMN11A,SEANCOASTAL,Coastal,2022-01-13 19:33:41.514826
200OWMN11A,22362,Mystery Deals,2022-01-13 19:33:41.514826
200OWMN11A,Cheap,Cheap,2022-01-13 19:33:41.514826
200OWMN11A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200OWMN11A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200OWMN11A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200RZAB14A,11720,Transitional,2022-01-13 19:33:41.514826
200RZAB14A,20173,Factoria,2022-01-13 19:33:41.514826
200RZAB14A,Vintage,Vintage,2022-01-13 19:33:41.514826
200RZAB14A,Cheap,Cheap,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_CLEARANCE80,Rugs USA Clearance 80,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_MEM2019_70,Rugs USA Memorial Day 2019 70,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA_MOM2019_60,Rugs USA Mom 2019 60,2022-01-13 19:33:41.514826
200RZAB14A,RUGSUSA55_EASTER2019,Rugs USA 55 Easter 2019,2022-01-13 19:33:41.514826
200RZAB14A,TIERPROMO75_190409,Tier Promo 75,2022-01-13 19:33:41.514826
200OZXS02A,12548,Shags,2022-01-13 19:33:41.514826
200OZXS02A,16664,Moroccan Plus,2022-01-13 19:33:41.514826
200OZXS02A,16665,Moroccan Plus,2022-01-13 19:33:41.514826
200OZXS02A,16666,Moroccan Plus,2022-01-13 19:33:41.514826
200OZXS02A,17254,Bohemian,2022-01-13 19:33:41.514826
200OZXS02A,7070,Shags,2022-01-13 19:33:41.514826
200OZXS02A,SEANBOHEMIAN,Bohemian,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200OZXS02A,7005,Contemporary,2022-01-13 19:33:41.514826
200OZXS02A,HBD50,HBD50,2022-01-13 19:33:41.514826
200OZXS02A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200OZXS02A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200OZXS02A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_190621_55,Rugs USA 190621 55,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_190713_75,Rugs USA 190713 75,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200OZXS02A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200OZXS02A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200ERMG02A,12327,Serendipity,2022-01-13 19:33:41.514826
200ERMG02A,13520,Contemporary,2022-01-13 19:33:41.514826
200ERMG02A,14568,Geometric,2022-01-13 19:33:41.514826
200ERMG02A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200ERMG02A,SW20201013B,Goldvein,2022-01-13 19:33:41.514826
200OZDL01A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200OZDL01A,12327,Serendipity,2022-01-13 19:33:41.514826
200OZDL01A,13520,Contemporary,2022-01-13 19:33:41.514826
200OZDL01A,15223,Temara,2022-01-13 19:33:41.514826
200OZDL01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200RZBD21A,10084,Traditional,2022-01-13 19:33:41.514826
200RZBD21A,11720,Transitional,2022-01-13 19:33:41.514826
200RZBD21A,15779,Bosphorus,2022-01-13 19:33:41.514826
200RZBD21A,7008,Transitional,2022-01-13 19:33:41.514826
200RZBD21A,BEST_SELLERS,Best Sellers,2022-01-13 19:33:41.514826
200RZBD21A,20160707OP,Oriental & Persian,2022-01-13 19:33:41.514826
200RZBD21A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200RZBD21A,HBD35,HBD35,2022-01-13 19:33:41.514826
200RZBD21A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200RZBD21A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200RZBD21A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200RZBD21A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_190530_50,Rugs USA 190530 50,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_190607_50,Rugs USA 190607 50,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_190713_75,Rugs USA 190713 75,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_MEM2019_60,Rugs USA Memorial Day 2019 60,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA_MOM2019_60,Rugs USA Mom 2019 60,2022-01-13 19:33:41.514826
200RZBD21A,RUGSUSA50_EASTER2019,Rugs USA 50 Easter 2019,2022-01-13 19:33:41.514826
200RZBD21A,TIERPROMO75_190409,Tier Promo 75,2022-01-13 19:33:41.514826
200RZBD21A,Vintage,Vintage,2022-01-13 19:33:41.514826
200BDSZ03A,13520,Contemporary,2022-01-13 19:33:41.514826
200BDSZ03A,7104,Outdoor,2022-01-13 19:33:41.514826
200BDSZ03A,Vintage,Vintage,2022-01-13 19:33:41.514826
200BDSZ03A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200BDSZ03A,SW191021A,Hyperion,2022-01-13 19:33:41.514826
200GCSR06A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200GCSR06A,12548,Shags,2022-01-13 19:33:41.514826
200GCSR06A,17951,Casuals,2022-01-13 19:33:41.514826
200GCSR06A,SW20201021A,Flossy Shag,2022-01-13 19:33:41.514826
200GCSR06A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200OWDN19A,11720,Transitional,2022-01-13 19:33:41.514826
200OWDN19A,14718,Porch,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200OWDN19A,7104,Outdoor,2022-01-13 19:33:41.514826
200OWDN19A,7008,Transitional,2022-01-13 19:33:41.514826
200OWDN19A,HBD50,HBD50,2022-01-13 19:33:41.514826
200OWDN19A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200OWDN19A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200OWDN19A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_190530_50,Rugs USA 190530 50,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_190607_60,Rugs USA 190607 60,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_MEM2019_70,Rugs USA Memorial Day 2019 70,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA_MOM2019_60,Rugs USA Mom 2019 60,2022-01-13 19:33:41.514826
200OWDN19A,RUGSUSA55_EASTER2019,Rugs USA 55 Easter 2019,2022-01-13 19:33:41.514826
200OWDN19A,TIERPROMO75_190409,Tier Promo 75,2022-01-13 19:33:41.514826
200WDMD01A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200WDMD01A,12327,Serendipity,2022-01-13 19:33:41.514826
200WDMD01A,17951,Casuals,2022-01-13 19:33:41.514826
200WDMD01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200WDMD01A,SW20210917G,Ravine,2022-01-13 19:33:41.514826
200GBCB41A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200GBCB41A,17951,Casuals,2022-01-13 19:33:41.514826
200GBCB41A,7104,Outdoor,2022-01-13 19:33:41.514826
200GBCB41A,SW20200221B,Tucana,2022-01-13 19:33:41.514826
200GBCB41A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200RCMS01A,12327,Serendipity,2022-01-13 19:33:41.514826
200RCMS01A,17951,Casuals,2022-01-13 19:33:41.514826
200RCMS01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200RCMS01A,SW20210916B,Burg,2022-01-13 19:33:41.514826
200CJSN01A,11350,Natural Fibers,2022-01-13 19:33:41.514826
200CJSN01A,13520,Contemporary,2022-01-13 19:33:41.514826
200CJSN01A,14568,Geometric,2022-01-13 19:33:41.514826
200CJSN01A,20918,Hazle,2022-01-13 19:33:41.514826
200CJSN01A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200CJSN01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200OWFR05A,10110,Solaria,2022-01-13 19:33:41.514826
200OWFR05A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200OWFR05A,13520,Contemporary,2022-01-13 19:33:41.514826
200OWFR05A,7104,Outdoor,2022-01-13 19:33:41.514826
200OWFR05A,Cheap,Cheap,2022-01-13 19:33:41.514826
200OWFR05A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200ACR138A,11065,Keno,2022-01-13 19:33:41.514826
200ACR138A,13520,Contemporary,2022-01-13 19:33:41.514826
200ACR138A,7005,Contemporary,2022-01-13 19:33:41.514826
200ACR138A,HBD50,HBD50,2022-01-13 19:33:41.514826
200ACR138A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200ACR138A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200ACR138A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200ACR138A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200ACR138A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200ACR138A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200ACR138A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200ACR138A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200ACR138A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200RACH20A,13520,Contemporary,2022-01-13 19:33:41.514826
200RACH20A,14568,Geometric,2022-01-13 19:33:41.514826
200RACH20A,16466,Chembra,2022-01-13 19:33:41.514826
200RACH20A,handmade_rugs,Handmade Rugs,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_190726_50,Up to 50%,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_MEM2019_70,Rugs USA Memorial Day 2019 70,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_MOM2019_60,Rugs USA Mom 2019 60,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200RACH20A,RUGSUSA55_EASTER2019,Rugs USA 55 Easter 2019,2022-01-13 19:33:41.514826
200RACH20A,TIERPROMO75_190409,Tier Promo 75,2022-01-13 19:33:41.514826
200TABQ02A,11350,Natural Fibers,2022-01-13 19:33:41.514826
200TABQ02A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200TABQ02A,17951,Casuals,2022-01-13 19:33:41.514826
200TABQ02A,18238,Posada,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200TABQ02A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200TABQ02A,RUGSUSA55_EASTER2019,Rugs USA 55 Easter 2019,2022-01-13 19:33:41.514826
200TABQ02A,TIERPROMO70_190409,Tier Promo 70,2022-01-13 19:33:41.514826
200GCUW10A,13520,Contemporary,2022-01-13 19:33:41.514826
200GCUW10A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200GCUW10A,SW20200911B,Airydale,2022-01-13 19:33:41.514826
200HJWM04A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200HJWM04A,22422,Daydream,2022-01-13 19:33:41.514826
200HJWM04A,7046,Kids,2022-01-13 19:33:41.514826
200HJWM04A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200WDMD01A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200WDMD01A,12327,Serendipity,2022-01-13 19:33:41.514826
200WDMD01A,17951,Casuals,2022-01-13 19:33:41.514826
200WDMD01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200WDMD01A,SW20210917G,Ravine,2022-01-13 19:33:41.514826
200GYDN01A,11720,Transitional,2022-01-13 19:33:41.514826
200GYDN01A,14568,Geometric,2022-01-13 19:33:41.514826
200GYDN01A,17231,Beeda,2022-01-13 19:33:41.514826
200GYDN01A,17232,Beeda,2022-01-13 19:33:41.514826
200GYDN01A,17233,Beeda,2022-01-13 19:33:41.514826
200GYDN01A,7014,Southwestern,2022-01-13 19:33:41.514826
200GYDN01A,HBD50,HBD50,2022-01-13 19:33:41.514826
200GYDN01A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200GYDN01A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200GYDN01A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200GYDN01A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200GYDN01A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200GYDN01A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200GYDN01A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200GYDN01A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200GYDN01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200GYDN01A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200GYDN01A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200NHKV08A,10084,Traditional,2022-01-13 19:33:41.514826
200NHKV08A,20634,Old Villa,2022-01-13 19:33:41.514826
200NHKV08A,20635,Old Villa,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200NHKV08A,Vintage,Vintage,2022-01-13 19:33:41.514826
200NHKV08A,20160707OP,Oriental & Persian,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_190621_55,Rugs USA 190621 55,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200NHKV08A,RUGSUSA50_EASTER2019,Rugs USA 50 Easter 2019,2022-01-13 19:33:41.514826
200NHKV08A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200GCUW07A,12199,Solid & Striped,2022-01-13 19:33:41.514826
200GCUW07A,13520,Contemporary,2022-01-13 19:33:41.514826
200GCUW07A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200GCUW07A,SW20200911B,Airydale,2022-01-13 19:33:41.514826
200RZBD61A,10690,Animal Prints,2022-01-13 19:33:41.514826
200RZBD61A,13520,Contemporary,2022-01-13 19:33:41.514826
200RZBD61A,15779,Bosphorus,2022-01-13 19:33:41.514826
200RZBD61A,HBD50,HBD50,2022-01-13 19:33:41.514826
200RZBD61A,HOLIDAYDEAL2021,Holiday Deals 2021,2022-01-13 19:33:41.514826
200RZBD61A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200RZBD61A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200RZBD61A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_190621_60,Rugs USA 190621 60,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_190713_45,Rugs USA 190713 45,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_190726_50,Up to 50%,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200RZBD61A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200RZBD61A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200BHBC68A,11271,Radiante,2022-01-13 19:33:41.514826
200BHBC68A,13520,Contemporary,2022-01-13 19:33:41.514826
200BHBC68A,7005,Contemporary,2022-01-13 19:33:41.514826
200BHBC68A,7014,Southwestern,2022-01-13 19:33:41.514826
200BHBC68A,HBD50,HBD50,2022-01-13 19:33:41.514826
200BHBC68A,ML171026C,Top Selling,2022-01-13 19:33:41.514826
200BHBC68A,NEW50,NEW50 Promo,2022-01-13 19:33:41.514826
200BHBC68A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_190530_50,Rugs USA 190530 50,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_190607_60,Rugs USA 190607 60,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_190614_50,Rugs USA 190614 50,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_190621_45,Rugs USA 190621 45,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_190726_60,Up to 60%,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_CLEARANCE80,Rugs USA Clearance 80,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200BHBC68A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200BHBC68A,TIERPROMO50_190409,Tier Promo 50,2022-01-13 19:33:41.514826
200RZBD108A,13520,Contemporary,2022-01-13 19:33:41.514826
200RZBD108A,15779,Bosphorus,2022-01-13 19:33:41.514826
200RZBD108A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200MCGZ24A,10084,Traditional,2022-01-13 19:33:41.514826
200MCGZ24A,11720,Transitional,2022-01-13 19:33:41.514826
200MCGZ24A,16083,Ashlina,2022-01-13 19:33:41.514826
200MCGZ24A,17254,Bohemian,2022-01-13 19:33:41.514826
200MCGZ24A,Vintage,Vintage,2022-01-13 19:33:41.514826
200MCGZ24A,20160707OP,Oriental & Persian,2022-01-13 19:33:41.514826
200MCGZ24A,Cheap,Cheap,2022-01-13 19:33:41.514826
200MCGZ24A,HBD80,HBD80,2022-01-13 19:33:41.514826
200MCGZ24A,RUG35,RUGS35 PROMO,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_190607_40,Rugs USA 190607 40,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_190614_40,Rugs USA 190614 40,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_190621_50,Rugs USA 190621 50,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_190713_55,Rugs USA 190713 55,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_190726_45,Up to 45%,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_CLEARANCE80,Rugs USA Clearance 80,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_MEM2019_50,Rugs USA Memorial Day 2019 50,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA_MOM2019_40,Rugs USA Mom 2019 40,2022-01-13 19:33:41.514826
200MCGZ24A,RUGSUSA40_EASTER2019,Rugs USA 40 Easter 2019,2022-01-13 19:33:41.514826
200MCGZ24A,TIERPROMO75_190409,Tier Promo 75,2022-01-13 19:33:41.514826
200OZTT01A,11720,Transitional,2022-01-13 19:33:41.514826
200OZTT01A,12327,Serendipity,2022-01-13 19:33:41.514826
200OZTT01A,RUGSUSA_PROMO_GRP,All Rugs USA Promo Group,2022-01-13 19:33:41.514826
200OZTT01A,SW20210917F,Limber Pine,2022-01-13 19:33:41.514826
200KKEL05A,12548,Shags,2022-01-13 19:33:41.514826
200KKEL05A,17951,Casuals,2022-01-13 19:33:41.514826
200KKEL05A,20558,Kalin,2022-01-13 19:33:41.514826
200KKEL05A,Vintage,Vintage,2022-01-13 19:33:41.514826
200KKEL05A,Farmhouse,Farmhouse,2022-01-13 19:33:41.514826
200KKEL05A,RUGSUSA_190530_40,Rugs USA 190530 40,2022-01-13 19:33:41.514826
